1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -7.439660e-02 + i -8.180781e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.787353e-05 + i -2.538809e-06 ; -2.699908e-02 + i -2.968867e-03 ; -2.699908e-02 + i -2.968867e-03 ; -1.381193e-02 + i -1.519357e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -5.420243e-03 + i -5.965926e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -9.408036e-03 + i -1.035097e-03 ; -5.535794e-03 + i -6.087257e-04 ; 0.000000e+00 + i -0.000000e+00 ; -4.394317e-03 + i -4.837799e-04 ; -1.829944e-03 + i -2.012240e-04 ; 0.000000e+00 + i -0.000000e+00 ; -9.408036e-03 + i -1.035097e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; -4.394317e-03 + i -4.837799e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.829944e-03 + i -2.012240e-04 ; -6.604464e-03 + i -7.268117e-04 ; -4.185735e-03 + i -4.602708e-04 ; -4.185735e-03 + i -4.602708e-04 ; -3.598090e-03 + i -3.962254e-04 ; -1.555888e-03 + i -1.710882e-04 ; -1.555888e-03 + i -1.710882e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.430538e-03 + i 2.666933e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.697743e-03 + i 2.960756e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; 1.555888e-03 + i 1.710882e-04 ; 4.171793e-04 + i 4.587379e-05 ; 1.787481e-03 + i 1.959816e-04 ; 4.185735e-03 + i 4.602708e-04 ; 1.533493e-03 + i 1.686256e-04 ; 3.287183e-03 + i 3.608913e-04 ; 1.829944e-03 + i 2.012240e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.939876e-03 + i 2.127393e-04 ; 5.535794e-03 + i 6.087257e-04 ; 0.000000e+00 + i -0.000000e+00 ; 3.674044e-03 + i 4.034311e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; 2.699908e-02 + i 2.968867e-03 ; 2.699908e-02 + i 2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; 0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; 7.439660e-02 + i 8.180781e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 
-9.408036e-03 + i -1.035097e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; -2.198008e-02 + i -2.417542e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.287267e-02 + i -2.515119e-03 ; -6.604464e-03 + i -7.268117e-04 ; 4.185735e-03 + i 4.602708e-04 ; -4.185735e-03 + i -4.602708e-04 ; -1.005332e-02 + i -1.106054e-03 ; 1.307957e-02 + i 1.438253e-03 ; -1.307957e-02 + i -1.438253e-03 ; -1.381193e-02 + i -1.519357e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.425135e-02 + i -5.966147e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -9.408036e-03 + i -1.035097e-03 ; 5.535794e-03 + i 6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.198008e-02 + i -2.417542e-03 ; 2.287267e-02 + i 2.515119e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.787353e-05 + i -2.538809e-06 ; -2.699908e-02 + i -2.968867e-03 ; 2.699908e-02 + i 2.968867e-03 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -7.439660e-02 + i -8.180781e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.757916e-02 + i 1.932462e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.185735e-03 + i 4.602708e-04 ; 3.287183e-03 + i 3.608913e-04 ; 1.533493e-03 + i 1.686256e-04 ; 1.307957e-02 + i 1.438253e-03 ; 5.005903e-03 + i 5.498846e-04 ; 7.562448e-03 + i 8.315800e-04 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.709883e-02 + i 2.979261e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.535794e-03 + i 6.087257e-04 ; 3.674044e-03 + i 4.034311e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.287267e-02 + i 2.515119e-03 ; 4.354467e-03 + i 4.782514e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 7.439660e-02 + i 8.180781e-03 ; -2.699908e-02 + i -2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; 2.699908e-02 + i 2.968867e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-5.535794e-03 + i -6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.674044e-03 + i 4.034311e-04 ; -2.287267e-02 + i -2.515119e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.354467e-03 + i 4.782514e-04 ; -4.185735e-03 + i -4.602708e-04 ; 1.533493e-03 + i 1.686256e-04 ; 3.287183e-03 + i 3.608913e-04 ; -1.307957e-02 + i -1.438253e-03 ; 7.562448e-03 + i 8.315800e-04 ; 5.005903e-03 + i 5.498846e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.709883e-02 + i 2.979261e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.757916e-02 + i 1.932462e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 7.439660e-02 + i 8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; 2.699908e-02 + i 2.968867e-03 ; 2.699908e-02 + i 2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; 
-4.394317e-03 + i -4.837799e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.829944e-03 + i -2.012240e-04 ; -9.408036e-03 + i -1.035097e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; -3.598090e-03 + i -3.962254e-04 ; 1.555888e-03 + i 1.710882e-04 ; -1.555888e-03 + i -1.710882e-04 ; -6.604464e-03 + i -7.268117e-04 ; 4.185735e-03 + i 4.602708e-04 ; -4.185735e-03 + i -4.602708e-04 ; -5.420243e-03 + i -5.965926e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.381193e-02 + i -1.519357e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.394317e-03 + i -4.837799e-04 ; 1.829944e-03 + i 2.012240e-04 ; -0.000000e+00 + i -0.000000e+00 ; -9.408036e-03 + i -1.035097e-03 ; 5.535794e-03 + i 6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.787353e-05 + i -2.538809e-06 ; 2.699908e-02 + i 2.968867e-03 ; -2.699908e-02 + i -2.968867e-03 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 7.439660e-02 + i 8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.430538e-03 + i 2.666933e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.555888e-03 + i 1.710882e-04 ; 1.787481e-03 + i 1.959816e-04 ; 4.171793e-04 + i 4.587379e-05 ; 4.185735e-03 + i 4.602708e-04 ; 3.287183e-03 + i 3.608913e-04 ; 1.533493e-03 + i 1.686256e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.697743e-03 + i 2.960756e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.829944e-03 + i 2.012240e-04 ; 1.939876e-03 + i 2.127393e-04 ; 0.000000e+00 + i -0.000000e+00 ; 5.535794e-03 + i 6.087257e-04 ; 3.674044e-03 + i 4.034311e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.699908e-02 + i 2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; 2.699908e-02 + i 2.968867e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 7.439660e-02 + i 8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.829944e-03 + i -2.012240e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.939876e-03 + i 2.127393e-04 ; -5.535794e-03 + i -6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.674044e-03 + i 4.034311e-04 ; -1.555888e-03 + i -1.710882e-04 ; 4.171793e-04 + i 4.587379e-05 ; 1.787481e-03 + i 1.959816e-04 ; -4.185735e-03 + i -4.602708e-04 ; 1.533493e-03 + i 1.686256e-04 ; 3.287183e-03 + i 3.608913e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.697743e-03 + i 2.960756e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.430538e-03 + i 2.666933e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -7.439660e-02 + i -8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; -2.699908e-02 + i -2.968867e-03 ; 2.699908e-02 + i 2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; -0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; 
-6.604464e-03 + i -7.268117e-04 ; -4.185735e-03 + i -4.602708e-04 ; -4.185735e-03 + i -4.602708e-04 ; -1.005332e-02 + i -1.106054e-03 ; -1.307957e-02 + i -1.438253e-03 ; -1.307957e-02 + i -1.438253e-03 ; -9.408036e-03 + i -1.035097e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; -2.198008e-02 + i -2.417542e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.287267e-02 + i -2.515119e-03 ; -9.408036e-03 + i -1.035097e-03 ; -5.535794e-03 + i -6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.198008e-02 + i -2.417542e-03 ; -2.287267e-02 + i -2.515119e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.381193e-02 + i -1.519357e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.425135e-02 + i -5.966147e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.787353e-05 + i -2.538809e-06 ; 2.699908e-02 + i 2.968867e-03 ; 2.699908e-02 + i 2.968867e-03 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; 7.439660e-02 + i 8.180781e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-4.185735e-03 + i -4.602708e-04 ; 3.287183e-03 + i 3.608913e-04 ; -1.533493e-03 + i -1.686256e-04 ; -1.307957e-02 + i -1.438253e-03 ; 5.005903e-03 + i 5.498846e-04 ; -7.562448e-03 + i -8.315800e-04 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.757916e-02 + i 1.932462e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; 3.674044e-03 + i 4.034311e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.287267e-02 + i -2.515119e-03 ; 4.354467e-03 + i 4.782514e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.709883e-02 + i 2.979261e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -7.439660e-02 + i -8.180781e-03 ; 2.699908e-02 + i 2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; -2.699908e-02 + i -2.968867e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; -0.000000e+00 + i -0.000000e+00 ; 7.439660e-02 + i 8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-4.185735e-03 + i -4.602708e-04 ; -1.533493e-03 + i -1.686256e-04 ; 3.287183e-03 + i 3.608913e-04 ; -1.307957e-02 + i -1.438253e-03 ; -7.562448e-03 + i -8.315800e-04 ; 5.005903e-03 + i 5.498846e-04 ; -5.535794e-03 + i -6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.674044e-03 + i 4.034311e-04 ; -2.287267e-02 + i -2.515119e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.354467e-03 + i 4.782514e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.757916e-02 + i 1.932462e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.709883e-02 + i 2.979261e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; 2.699908e-02 + i 2.968867e-03 ; -2.699908e-02 + i -2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; 7.439660e-02 + i 8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; 
-3.598090e-03 + i -3.962254e-04 ; -1.555888e-03 + i -1.710882e-04 ; -1.555888e-03 + i -1.710882e-04 ; -6.604464e-03 + i -7.268117e-04 ; -4.185735e-03 + i -4.602708e-04 ; -4.185735e-03 + i -4.602708e-04 ; -4.394317e-03 + i -4.837799e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.829944e-03 + i -2.012240e-04 ; -9.408036e-03 + i -1.035097e-03 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; -4.394317e-03 + i -4.837799e-04 ; -1.829944e-03 + i -2.012240e-04 ; -0.000000e+00 + i -0.000000e+00 ; -9.408036e-03 + i -1.035097e-03 ; -5.535794e-03 + i -6.087257e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.420243e-03 + i -5.965926e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.381193e-02 + i -1.519357e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.787353e-05 + i -2.538809e-06 ; -2.699908e-02 + i -2.968867e-03 ; -2.699908e-02 + i -2.968867e-03 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -7.439660e-02 + i -8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.555888e-03 + i -1.710882e-04 ; 1.787481e-03 + i 1.959816e-04 ; -4.171793e-04 + i -4.587379e-05 ; -4.185735e-03 + i -4.602708e-04 ; 3.287183e-03 + i 3.608913e-04 ; -1.533493e-03 + i -1.686256e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.430538e-03 + i 2.666933e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.702148e-03 + i 6.264450e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.829944e-03 + i -2.012240e-04 ; 1.939876e-03 + i 2.127393e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.535794e-03 + i -6.087257e-04 ; 3.674044e-03 + i 4.034311e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.697743e-03 + i 2.960756e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.889000e-03 + i 7.569532e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.699908e-02 + i -2.968867e-03 ; -1.787353e-05 + i -2.538809e-06 ; -2.699908e-02 + i -2.968867e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.482078e-02 + i -2.729909e-03 ; -7.439660e-02 + i -8.180781e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.957583e-02 + i 5.450871e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -7.439660e-02 + i -8.180781e-03 ; -2.482078e-02 + i -2.729909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.805826e-01 + i -3.085393e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.402448e-01 + i 1.542099e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.587478e+00 + i 6.459957e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
