1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -9.184711e-02 + i -1.358489e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.230414e-05 + i -6.048653e-06 ; -3.333287e-02 + i -4.930186e-03 ; -3.333287e-02 + i -4.930186e-03 ; -1.706052e-02 + i -2.524652e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.698360e-03 + i -9.920088e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.162278e-02 + i -1.720368e-03 ; -6.835417e-03 + i -1.011011e-03 ; 0.000000e+00 + i -0.000000e+00 ; -5.431376e-03 + i -8.046120e-04 ; -2.259934e-03 + i -3.342618e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.162278e-02 + i -1.720368e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; -5.431376e-03 + i -8.046120e-04 ; 0.000000e+00 + i -0.000000e+00 ; -2.259934e-03 + i -3.342618e-04 ; -8.160890e-03 + i -1.208328e-03 ; -5.168542e-03 + i -7.644671e-04 ; -5.168542e-03 + i -7.644671e-04 ; -4.448022e-03 + i -6.591664e-04 ; -1.921532e-03 + i -2.842095e-04 ; -1.921532e-03 + i -2.842095e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.997145e-03 + i 4.420316e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.326884e-03 + i 4.908024e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; 1.921532e-03 + i 2.842095e-04 ; 5.152192e-04 + i 7.620492e-05 ; 2.203192e-03 + i 3.245999e-04 ; 5.168542e-03 + i 7.644671e-04 ; 1.893556e-03 + i 2.800716e-04 ; 4.053307e-03 + i 5.982453e-04 ; 2.259934e-03 + i 3.342618e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.391190e-03 + i 3.524062e-04 ; 6.835417e-03 + i 1.011011e-03 ; 0.000000e+00 + i -0.000000e+00 ; 4.530548e-03 + i 6.688328e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; 3.333287e-02 + i 4.930186e-03 ; 3.333287e-02 + i 4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; 0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; 9.184711e-02 + i 1.358489e-02 ; 0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 
-1.162278e-02 + i -1.720368e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; -2.714600e-02 + i -4.016372e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.823915e-02 + i -4.176787e-03 ; -8.160890e-03 + i -1.208328e-03 ; 5.168542e-03 + i 7.644671e-04 ; -5.168542e-03 + i -7.644671e-04 ; -1.242030e-02 + i -1.838328e-03 ; 1.614878e-02 + i 2.388528e-03 ; -1.614878e-02 + i -2.388528e-03 ; -1.706052e-02 + i -2.524652e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.698855e-02 + i -9.909390e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.162278e-02 + i -1.720368e-03 ; 6.835417e-03 + i 1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.714600e-02 + i -4.016372e-03 ; 2.823915e-02 + i 4.176787e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.230414e-05 + i -6.048653e-06 ; -3.333287e-02 + i -4.930186e-03 ; 3.333287e-02 + i 4.930186e-03 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -9.184711e-02 + i -1.358489e-02 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.169480e-02 + i 3.207557e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.168542e-03 + i 7.644671e-04 ; 4.053307e-03 + i 5.982453e-04 ; 1.893556e-03 + i 2.800716e-04 ; 1.614878e-02 + i 2.388528e-03 ; 6.172665e-03 + i 9.117140e-04 ; 9.337024e-03 + i 1.381017e-03 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.344575e-02 + i 4.945611e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.835417e-03 + i 1.011011e-03 ; 4.530548e-03 + i 6.688328e-04 ; 0.000000e+00 + i -0.000000e+00 ; 2.823915e-02 + i 4.176787e-03 ; 5.367273e-03 + i 7.925902e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 9.184711e-02 + i 1.358489e-02 ; -3.333287e-02 + i -4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; 3.333287e-02 + i 4.930186e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-6.835417e-03 + i -1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.530548e-03 + i 6.688328e-04 ; -2.823915e-02 + i -4.176787e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.367273e-03 + i 7.925902e-04 ; -5.168542e-03 + i -7.644671e-04 ; 1.893556e-03 + i 2.800716e-04 ; 4.053307e-03 + i 5.982453e-04 ; -1.614878e-02 + i -2.388528e-03 ; 9.337024e-03 + i 1.381017e-03 ; 6.172665e-03 + i 9.117140e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.344575e-02 + i 4.945611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.169480e-02 + i 3.207557e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 9.184711e-02 + i 1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; 3.333287e-02 + i 4.930186e-03 ; 3.333287e-02 + i 4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; 
-5.431376e-03 + i -8.046120e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.259934e-03 + i -3.342618e-04 ; -1.162278e-02 + i -1.720368e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; -4.448022e-03 + i -6.591664e-04 ; 1.921532e-03 + i 2.842095e-04 ; -1.921532e-03 + i -2.842095e-04 ; -8.160890e-03 + i -1.208328e-03 ; 5.168542e-03 + i 7.644671e-04 ; -5.168542e-03 + i -7.644671e-04 ; -6.698360e-03 + i -9.920088e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.706052e-02 + i -2.524652e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -5.431376e-03 + i -8.046120e-04 ; 2.259934e-03 + i 3.342618e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.162278e-02 + i -1.720368e-03 ; 6.835417e-03 + i 1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.230414e-05 + i -6.048653e-06 ; 3.333287e-02 + i 4.930186e-03 ; -3.333287e-02 + i -4.930186e-03 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 9.184711e-02 + i 1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.997145e-03 + i 4.420316e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.921532e-03 + i 2.842095e-04 ; 2.203192e-03 + i 3.245999e-04 ; 5.152192e-04 + i 7.620492e-05 ; 5.168542e-03 + i 7.644671e-04 ; 4.053307e-03 + i 5.982453e-04 ; 1.893556e-03 + i 2.800716e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.326884e-03 + i 4.908024e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.259934e-03 + i 3.342618e-04 ; 2.391190e-03 + i 3.524062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 6.835417e-03 + i 1.011011e-03 ; 4.530548e-03 + i 6.688328e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; 3.333287e-02 + i 4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; 3.333287e-02 + i 4.930186e-03 ; 0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 9.184711e-02 + i 1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 0.000000e+00 + i -0.000000e+00 ; 
-2.259934e-03 + i -3.342618e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.391190e-03 + i 3.524062e-04 ; -6.835417e-03 + i -1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.530548e-03 + i 6.688328e-04 ; -1.921532e-03 + i -2.842095e-04 ; 5.152192e-04 + i 7.620492e-05 ; 2.203192e-03 + i 3.245999e-04 ; -5.168542e-03 + i -7.644671e-04 ; 1.893556e-03 + i 2.800716e-04 ; 4.053307e-03 + i 5.982453e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.326884e-03 + i 4.908024e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.997145e-03 + i 4.420316e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -9.184711e-02 + i -1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; -3.333287e-02 + i -4.930186e-03 ; 3.333287e-02 + i 4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; -0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; 
-8.160890e-03 + i -1.208328e-03 ; -5.168542e-03 + i -7.644671e-04 ; -5.168542e-03 + i -7.644671e-04 ; -1.242030e-02 + i -1.838328e-03 ; -1.614878e-02 + i -2.388528e-03 ; -1.614878e-02 + i -2.388528e-03 ; -1.162278e-02 + i -1.720368e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; -2.714600e-02 + i -4.016372e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.823915e-02 + i -4.176787e-03 ; -1.162278e-02 + i -1.720368e-03 ; -6.835417e-03 + i -1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.714600e-02 + i -4.016372e-03 ; -2.823915e-02 + i -4.176787e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.706052e-02 + i -2.524652e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.698855e-02 + i -9.909390e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.230414e-05 + i -6.048653e-06 ; 3.333287e-02 + i 4.930186e-03 ; 3.333287e-02 + i 4.930186e-03 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; 9.184711e-02 + i 1.358489e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-5.168542e-03 + i -7.644671e-04 ; 4.053307e-03 + i 5.982453e-04 ; -1.893556e-03 + i -2.800716e-04 ; -1.614878e-02 + i -2.388528e-03 ; 6.172665e-03 + i 9.117140e-04 ; -9.337024e-03 + i -1.381017e-03 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.169480e-02 + i 3.207557e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; 4.530548e-03 + i 6.688328e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.823915e-02 + i -4.176787e-03 ; 5.367273e-03 + i 7.925902e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.344575e-02 + i 4.945611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -9.184711e-02 + i -1.358489e-02 ; 3.333287e-02 + i 4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; -3.333287e-02 + i -4.930186e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; -0.000000e+00 + i -0.000000e+00 ; 9.184711e-02 + i 1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-5.168542e-03 + i -7.644671e-04 ; -1.893556e-03 + i -2.800716e-04 ; 4.053307e-03 + i 5.982453e-04 ; -1.614878e-02 + i -2.388528e-03 ; -9.337024e-03 + i -1.381017e-03 ; 6.172665e-03 + i 9.117140e-04 ; -6.835417e-03 + i -1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; 4.530548e-03 + i 6.688328e-04 ; -2.823915e-02 + i -4.176787e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.367273e-03 + i 7.925902e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.169480e-02 + i 3.207557e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.344575e-02 + i 4.945611e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; 3.333287e-02 + i 4.930186e-03 ; -3.333287e-02 + i -4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; 9.184711e-02 + i 1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; 
-4.448022e-03 + i -6.591664e-04 ; -1.921532e-03 + i -2.842095e-04 ; -1.921532e-03 + i -2.842095e-04 ; -8.160890e-03 + i -1.208328e-03 ; -5.168542e-03 + i -7.644671e-04 ; -5.168542e-03 + i -7.644671e-04 ; -5.431376e-03 + i -8.046120e-04 ; -0.000000e+00 + i -0.000000e+00 ; -2.259934e-03 + i -3.342618e-04 ; -1.162278e-02 + i -1.720368e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; -5.431376e-03 + i -8.046120e-04 ; -2.259934e-03 + i -3.342618e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.162278e-02 + i -1.720368e-03 ; -6.835417e-03 + i -1.011011e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.698360e-03 + i -9.920088e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.706052e-02 + i -2.524652e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.230414e-05 + i -6.048653e-06 ; -3.333287e-02 + i -4.930186e-03 ; -3.333287e-02 + i -4.930186e-03 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -9.184711e-02 + i -1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.921532e-03 + i -2.842095e-04 ; 2.203192e-03 + i 3.245999e-04 ; -5.152192e-04 + i -7.620492e-05 ; -5.168542e-03 + i -7.644671e-04 ; 4.053307e-03 + i 5.982453e-04 ; -1.893556e-03 + i -2.800716e-04 ; -0.000000e+00 + i -0.000000e+00 ; 2.997145e-03 + i 4.420316e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 7.034784e-03 + i 1.039228e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.259934e-03 + i -3.342618e-04 ; 2.391190e-03 + i 3.524062e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.835417e-03 + i -1.011011e-03 ; 4.530548e-03 + i 6.688328e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.326884e-03 + i 4.908024e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.499646e-03 + i 1.255893e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.333287e-02 + i -4.930186e-03 ; -3.230414e-05 + i -6.048653e-06 ; -3.333287e-02 + i -4.930186e-03 ; -0.000000e+00 + i -0.000000e+00 ; -3.065532e-02 + i -4.535427e-03 ; -9.184711e-02 + i -1.358489e-02 ; -0.000000e+00 + i -0.000000e+00 ; 6.119179e-02 + i 9.049464e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -9.184711e-02 + i -1.358489e-02 ; -3.065532e-02 + i -4.535427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.464051e-01 + i -5.123724e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.731184e-01 + i 2.560426e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.725197e+00 + i 1.072609e-01 ; -0.000000e+00 + i -0.000000e+00 ; 
