1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -2.655895e-02 + i -1.307778e-02 ; 0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.161229e-06 + i -2.183173e-06 ; -9.638258e-03 + i -4.745933e-03 ; -9.638258e-03 + i -4.745933e-03 ; -4.928814e-03 + i -2.427110e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.933499e-03 + i -9.522003e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -3.356845e-03 + i -1.653064e-03 ; -1.975989e-03 + i -9.729884e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.567340e-03 + i -7.719014e-04 ; -6.531144e-04 + i -3.215973e-04 ; 0.000000e+00 + i -0.000000e+00 ; -3.356845e-03 + i -1.653064e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; -1.567340e-03 + i -7.719014e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.531144e-04 + i -3.215973e-04 ; -2.356142e-03 + i -1.160312e-03 ; -1.494060e-03 + i -7.356838e-04 ; -1.494060e-03 + i -7.356838e-04 ; -1.283171e-03 + i -6.319748e-04 ; -5.552920e-04 + i -2.734290e-04 ; -5.552920e-04 + i -2.734290e-04 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.684775e-04 + i 4.275092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.638971e-04 + i 4.744943e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; 5.552920e-04 + i 2.734290e-04 ; 1.488901e-04 + i 7.331435e-05 ; 6.389240e-04 + i 3.144757e-04 ; 1.494060e-03 + i 7.356838e-04 ; 5.473666e-04 + i 2.695265e-04 ; 1.174592e-03 + i 5.782415e-04 ; 6.531144e-04 + i 3.215973e-04 ; 0.000000e+00 + i -0.000000e+00 ; 6.933583e-04 + i 3.412795e-04 ; 1.975989e-03 + i 9.729884e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.312774e-03 + i 6.462834e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; 9.638258e-03 + i 4.745933e-03 ; 9.638258e-03 + i 4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; 0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; 2.655895e-02 + i 1.307778e-02 ; 0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 
-3.356845e-03 + i -1.653064e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; -7.844477e-03 + i -3.862799e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.165038e-03 + i -4.020511e-03 ; -2.356142e-03 + i -1.160312e-03 ; 1.494060e-03 + i 7.356838e-04 ; -1.494060e-03 + i -7.356838e-04 ; -3.587019e-03 + i -1.766403e-03 ; 4.669030e-03 + i 2.299057e-03 ; -4.669030e-03 + i -2.299057e-03 ; -4.928814e-03 + i -2.427110e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.936468e-02 + i -9.535412e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.356845e-03 + i -1.653064e-03 ; 1.975989e-03 + i 9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; -7.844477e-03 + i -3.862799e-03 ; 8.165038e-03 + i 4.020511e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.161229e-06 + i -2.183173e-06 ; -9.638258e-03 + i -4.745933e-03 ; 9.638258e-03 + i 4.745933e-03 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -2.655895e-02 + i -1.307778e-02 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.277301e-03 + i 3.090844e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.494060e-03 + i 7.356838e-04 ; 1.174592e-03 + i 5.782415e-04 ; 5.473666e-04 + i 2.695265e-04 ; 4.669030e-03 + i 2.299057e-03 ; 1.788690e-03 + i 8.806268e-04 ; 2.699576e-03 + i 1.329287e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.676088e-03 + i 4.764427e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.975989e-03 + i 9.729884e-04 ; 1.312774e-03 + i 6.462834e-04 ; 0.000000e+00 + i -0.000000e+00 ; 8.165038e-03 + i 4.020511e-03 ; 1.556376e-03 + i 7.662343e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 2.655895e-02 + i 1.307778e-02 ; -9.638258e-03 + i -4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; 9.638258e-03 + i 4.745933e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.975989e-03 + i -9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.312774e-03 + i 6.462834e-04 ; -8.165038e-03 + i -4.020511e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.556376e-03 + i 7.662343e-04 ; -1.494060e-03 + i -7.356838e-04 ; 5.473666e-04 + i 2.695265e-04 ; 1.174592e-03 + i 5.782415e-04 ; -4.669030e-03 + i -2.299057e-03 ; 2.699576e-03 + i 1.329287e-03 ; 1.788690e-03 + i 8.806268e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.676088e-03 + i 4.764427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.277301e-03 + i 3.090844e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 2.655895e-02 + i 1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; 9.638258e-03 + i 4.745933e-03 ; 9.638258e-03 + i 4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; 
-1.567340e-03 + i -7.719014e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.531144e-04 + i -3.215973e-04 ; -3.356845e-03 + i -1.653064e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; -1.283171e-03 + i -6.319748e-04 ; 5.552920e-04 + i 2.734290e-04 ; -5.552920e-04 + i -2.734290e-04 ; -2.356142e-03 + i -1.160312e-03 ; 1.494060e-03 + i 7.356838e-04 ; -1.494060e-03 + i -7.356838e-04 ; -1.933499e-03 + i -9.522003e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.928814e-03 + i -2.427110e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.567340e-03 + i -7.719014e-04 ; 6.531144e-04 + i 3.215973e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.356845e-03 + i -1.653064e-03 ; 1.975989e-03 + i 9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.161229e-06 + i -2.183173e-06 ; 9.638258e-03 + i 4.745933e-03 ; -9.638258e-03 + i -4.745933e-03 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 2.655895e-02 + i 1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 8.684775e-04 + i 4.275092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.552920e-04 + i 2.734290e-04 ; 6.389240e-04 + i 3.144757e-04 ; 1.488901e-04 + i 7.331435e-05 ; 1.494060e-03 + i 7.356838e-04 ; 1.174592e-03 + i 5.782415e-04 ; 5.473666e-04 + i 2.695265e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.638971e-04 + i 4.744943e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.531144e-04 + i 3.215973e-04 ; 6.933583e-04 + i 3.412795e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.975989e-03 + i 9.729884e-04 ; 1.312774e-03 + i 6.462834e-04 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; 9.638258e-03 + i 4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; 9.638258e-03 + i 4.745933e-03 ; 0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 2.655895e-02 + i 1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 0.000000e+00 + i -0.000000e+00 ; 
-6.531144e-04 + i -3.215973e-04 ; -0.000000e+00 + i -0.000000e+00 ; 6.933583e-04 + i 3.412795e-04 ; -1.975989e-03 + i -9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.312774e-03 + i 6.462834e-04 ; -5.552920e-04 + i -2.734290e-04 ; 1.488901e-04 + i 7.331435e-05 ; 6.389240e-04 + i 3.144757e-04 ; -1.494060e-03 + i -7.356838e-04 ; 5.473666e-04 + i 2.695265e-04 ; 1.174592e-03 + i 5.782415e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.638971e-04 + i 4.744943e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 8.684775e-04 + i 4.275092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -2.655895e-02 + i -1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; -9.638258e-03 + i -4.745933e-03 ; 9.638258e-03 + i 4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; -0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; 
-2.356142e-03 + i -1.160312e-03 ; -1.494060e-03 + i -7.356838e-04 ; -1.494060e-03 + i -7.356838e-04 ; -3.587019e-03 + i -1.766403e-03 ; -4.669030e-03 + i -2.299057e-03 ; -4.669030e-03 + i -2.299057e-03 ; -3.356845e-03 + i -1.653064e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; -7.844477e-03 + i -3.862799e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.165038e-03 + i -4.020511e-03 ; -3.356845e-03 + i -1.653064e-03 ; -1.975989e-03 + i -9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; -7.844477e-03 + i -3.862799e-03 ; -8.165038e-03 + i -4.020511e-03 ; -0.000000e+00 + i -0.000000e+00 ; -4.928814e-03 + i -2.427110e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.936468e-02 + i -9.535412e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.161229e-06 + i -2.183173e-06 ; 9.638258e-03 + i 4.745933e-03 ; 9.638258e-03 + i 4.745933e-03 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; 2.655895e-02 + i 1.307778e-02 ; 0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.494060e-03 + i -7.356838e-04 ; 1.174592e-03 + i 5.782415e-04 ; -5.473666e-04 + i -2.695265e-04 ; -4.669030e-03 + i -2.299057e-03 ; 1.788690e-03 + i 8.806268e-04 ; -2.699576e-03 + i -1.329287e-03 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.277301e-03 + i 3.090844e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; 1.312774e-03 + i 6.462834e-04 ; -0.000000e+00 + i -0.000000e+00 ; -8.165038e-03 + i -4.020511e-03 ; 1.556376e-03 + i 7.662343e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.676088e-03 + i 4.764427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -2.655895e-02 + i -1.307778e-02 ; 9.638258e-03 + i 4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; -9.638258e-03 + i -4.745933e-03 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; -0.000000e+00 + i -0.000000e+00 ; 2.655895e-02 + i 1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.494060e-03 + i -7.356838e-04 ; -5.473666e-04 + i -2.695265e-04 ; 1.174592e-03 + i 5.782415e-04 ; -4.669030e-03 + i -2.299057e-03 ; -2.699576e-03 + i -1.329287e-03 ; 1.788690e-03 + i 8.806268e-04 ; -1.975989e-03 + i -9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.312774e-03 + i 6.462834e-04 ; -8.165038e-03 + i -4.020511e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.556376e-03 + i 7.662343e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.277301e-03 + i 3.090844e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.676088e-03 + i 4.764427e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; 9.638258e-03 + i 4.745933e-03 ; -9.638258e-03 + i -4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; 2.655895e-02 + i 1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; 
-1.283171e-03 + i -6.319748e-04 ; -5.552920e-04 + i -2.734290e-04 ; -5.552920e-04 + i -2.734290e-04 ; -2.356142e-03 + i -1.160312e-03 ; -1.494060e-03 + i -7.356838e-04 ; -1.494060e-03 + i -7.356838e-04 ; -1.567340e-03 + i -7.719014e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.531144e-04 + i -3.215973e-04 ; -3.356845e-03 + i -1.653064e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; -1.567340e-03 + i -7.719014e-04 ; -6.531144e-04 + i -3.215973e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.356845e-03 + i -1.653064e-03 ; -1.975989e-03 + i -9.729884e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.933499e-03 + i -9.522003e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.928814e-03 + i -2.427110e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -4.161229e-06 + i -2.183173e-06 ; -9.638258e-03 + i -4.745933e-03 ; -9.638258e-03 + i -4.745933e-03 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -2.655895e-02 + i -1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-5.552920e-04 + i -2.734290e-04 ; 6.389240e-04 + i 3.144757e-04 ; -1.488901e-04 + i -7.331435e-05 ; -1.494060e-03 + i -7.356838e-04 ; 1.174592e-03 + i 5.782415e-04 ; -5.473666e-04 + i -2.695265e-04 ; -0.000000e+00 + i -0.000000e+00 ; 8.684775e-04 + i 4.275092e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.036701e-03 + i 1.002749e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.531144e-04 + i -3.215973e-04 ; 6.933583e-04 + i 3.412795e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.975989e-03 + i -9.729884e-04 ; 1.312774e-03 + i 6.462834e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 9.638971e-04 + i 4.744943e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 2.460477e-03 + i 1.211419e-03 ; -0.000000e+00 + i -0.000000e+00 ; -9.638258e-03 + i -4.745933e-03 ; -4.161229e-06 + i -2.183173e-06 ; -9.638258e-03 + i -4.745933e-03 ; -0.000000e+00 + i -0.000000e+00 ; -8.858091e-03 + i -4.361909e-03 ; -2.655895e-02 + i -1.307778e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.770086e-02 + i 8.715868e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -2.655895e-02 + i -1.307778e-02 ; -8.858091e-03 + i -4.361909e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.001637e-01 + i -4.932129e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 5.007096e-02 + i 2.465509e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.209742e+00 + i 1.032779e-01 ; -0.000000e+00 + i -0.000000e+00 ; 
