1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -1.905489e-02 + i -1.443550e-03 ; 0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.278441e-05 + i -3.355318e-06 ; -6.916697e-03 + i -5.239915e-04 ; -6.916697e-03 + i -5.239915e-04 ; -3.553338e-03 + i -2.708204e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -1.400251e-03 + i -1.077062e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -2.423840e-03 + i -1.852519e-04 ; -1.419894e-03 + i -1.075683e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.136744e-03 + i -8.774307e-05 ; -4.700456e-04 + i -3.561046e-05 ; 0.000000e+00 + i -0.000000e+00 ; -2.423840e-03 + i -1.852519e-04 ; 0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; -1.136744e-03 + i -8.774307e-05 ; 0.000000e+00 + i -0.000000e+00 ; -4.700456e-04 + i -3.561046e-05 ; -1.704519e-03 + i -1.307575e-04 ; -1.073852e-03 + i -8.135303e-05 ; -1.073852e-03 + i -8.135303e-05 ; -9.321616e-04 + i -7.224391e-05 ; -3.997400e-04 + i -3.028428e-05 ; -3.997400e-04 + i -3.028428e-05 ; 
-0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.163112e-04 + i 4.506764e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.844960e-04 + i 5.023261e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; 3.997400e-04 + i 3.028428e-05 ; 1.071820e-04 + i 8.120108e-06 ; 4.515034e-04 + i 3.258249e-05 ; 1.073852e-03 + i 8.135303e-05 ; 3.934185e-04 + i 2.980464e-05 ; 8.331875e-04 + i 6.149441e-05 ; 4.700456e-04 + i 3.561046e-05 ; 0.000000e+00 + i -0.000000e+00 ; 4.902782e-04 + i 3.551943e-05 ; 1.419894e-03 + i 1.075683e-04 ; 0.000000e+00 + i -0.000000e+00 ; 9.316260e-04 + i 6.895132e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; 6.916697e-03 + i 5.239915e-04 ; 6.916697e-03 + i 5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; 0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; 1.905489e-02 + i 1.443550e-03 ; 0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 
-2.423840e-03 + i -1.852519e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; -5.647909e-03 + i -4.295003e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.860871e-03 + i -4.440051e-04 ; -1.704519e-03 + i -1.307575e-04 ; 1.073852e-03 + i 8.135303e-05 ; -1.073852e-03 + i -8.135303e-05 ; -2.590686e-03 + i -1.978925e-04 ; 3.352242e-03 + i 2.539577e-04 ; -3.352242e-03 + i -2.539577e-04 ; -3.553338e-03 + i -2.708204e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.391646e-02 + i -1.055905e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.423840e-03 + i -1.852519e-04 ; 1.419894e-03 + i 1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.647909e-03 + i -4.295003e-04 ; 5.860871e-03 + i 4.440051e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.278441e-05 + i -3.355318e-06 ; -6.916697e-03 + i -5.239915e-04 ; 6.916697e-03 + i 5.239915e-04 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -1.905489e-02 + i -1.443550e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.488715e-03 + i 3.384251e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.073852e-03 + i 8.135303e-05 ; 8.331875e-04 + i 6.149441e-05 ; 3.934185e-04 + i 2.980464e-05 ; 3.352242e-03 + i 2.539577e-04 ; 1.268932e-03 + i 9.450292e-05 ; 1.938225e-03 + i 1.468352e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.924004e-03 + i 5.229158e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.419894e-03 + i 1.075683e-04 ; 9.316260e-04 + i 6.895132e-05 ; 0.000000e+00 + i -0.000000e+00 ; 5.860871e-03 + i 4.440051e-04 ; 1.100032e-03 + i 8.170688e-05 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 1.905489e-02 + i 1.443550e-03 ; -6.916697e-03 + i -5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; 6.916697e-03 + i 5.239915e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.419894e-03 + i -1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.316260e-04 + i 6.895132e-05 ; -5.860871e-03 + i -4.440051e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.100032e-03 + i 8.170688e-05 ; -1.073852e-03 + i -8.135303e-05 ; 3.934185e-04 + i 2.980464e-05 ; 8.331875e-04 + i 6.149441e-05 ; -3.352242e-03 + i -2.539577e-04 ; 1.938225e-03 + i 1.468352e-04 ; 1.268932e-03 + i 9.450292e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.924004e-03 + i 5.229158e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.488715e-03 + i 3.384251e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 1.905489e-02 + i 1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; 6.916697e-03 + i 5.239915e-04 ; 6.916697e-03 + i 5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; 
-1.136744e-03 + i -8.774307e-05 ; -0.000000e+00 + i -0.000000e+00 ; -4.700456e-04 + i -3.561046e-05 ; -2.423840e-03 + i -1.852519e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; -9.321616e-04 + i -7.224391e-05 ; 3.997400e-04 + i 3.028428e-05 ; -3.997400e-04 + i -3.028428e-05 ; -1.704519e-03 + i -1.307575e-04 ; 1.073852e-03 + i 8.135303e-05 ; -1.073852e-03 + i -8.135303e-05 ; -1.400251e-03 + i -1.077062e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.553338e-03 + i -2.708204e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.136744e-03 + i -8.774307e-05 ; 4.700456e-04 + i 3.561046e-05 ; -0.000000e+00 + i -0.000000e+00 ; -2.423840e-03 + i -1.852519e-04 ; 1.419894e-03 + i 1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.278441e-05 + i -3.355318e-06 ; 6.916697e-03 + i 5.239915e-04 ; -6.916697e-03 + i -5.239915e-04 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 1.905489e-02 + i 1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-0.000000e+00 + i -0.000000e+00 ; 6.163112e-04 + i 4.506764e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.997400e-04 + i 3.028428e-05 ; 4.515034e-04 + i 3.258249e-05 ; 1.071820e-04 + i 8.120108e-06 ; 1.073852e-03 + i 8.135303e-05 ; 8.331875e-04 + i 6.149441e-05 ; 3.934185e-04 + i 2.980464e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.844960e-04 + i 5.023261e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; 4.700456e-04 + i 3.561046e-05 ; 4.902782e-04 + i 3.551943e-05 ; 0.000000e+00 + i -0.000000e+00 ; 1.419894e-03 + i 1.075683e-04 ; 9.316260e-04 + i 6.895132e-05 ; 0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; 6.916697e-03 + i 5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; 6.916697e-03 + i 5.239915e-04 ; 0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 1.905489e-02 + i 1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 0.000000e+00 + i -0.000000e+00 ; 
-4.700456e-04 + i -3.561046e-05 ; -0.000000e+00 + i -0.000000e+00 ; 4.902782e-04 + i 3.551943e-05 ; -1.419894e-03 + i -1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.316260e-04 + i 6.895132e-05 ; -3.997400e-04 + i -3.028428e-05 ; 1.071820e-04 + i 8.120108e-06 ; 4.515034e-04 + i 3.258249e-05 ; -1.073852e-03 + i -8.135303e-05 ; 3.934185e-04 + i 2.980464e-05 ; 8.331875e-04 + i 6.149441e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.844960e-04 + i 5.023261e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.163112e-04 + i 4.506764e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -1.905489e-02 + i -1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; -6.916697e-03 + i -5.239915e-04 ; 6.916697e-03 + i 5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; -0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; 
-1.704519e-03 + i -1.307575e-04 ; -1.073852e-03 + i -8.135303e-05 ; -1.073852e-03 + i -8.135303e-05 ; -2.590686e-03 + i -1.978925e-04 ; -3.352242e-03 + i -2.539577e-04 ; -3.352242e-03 + i -2.539577e-04 ; -2.423840e-03 + i -1.852519e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; -5.647909e-03 + i -4.295003e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.860871e-03 + i -4.440051e-04 ; -2.423840e-03 + i -1.852519e-04 ; -1.419894e-03 + i -1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; -5.647909e-03 + i -4.295003e-04 ; -5.860871e-03 + i -4.440051e-04 ; -0.000000e+00 + i -0.000000e+00 ; -3.553338e-03 + i -2.708204e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -1.391646e-02 + i -1.055905e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.278441e-05 + i -3.355318e-06 ; 6.916697e-03 + i 5.239915e-04 ; 6.916697e-03 + i 5.239915e-04 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; 1.905489e-02 + i 1.443550e-03 ; 0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 0.000000e+00 + i -0.000000e+00 ; 0.000000e+00 + i -0.000000e+00 ; 
-1.073852e-03 + i -8.135303e-05 ; 8.331875e-04 + i 6.149441e-05 ; -3.934185e-04 + i -2.980464e-05 ; -3.352242e-03 + i -2.539577e-04 ; 1.268932e-03 + i 9.450292e-05 ; -1.938225e-03 + i -1.468352e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.488715e-03 + i 3.384251e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; 9.316260e-04 + i 6.895132e-05 ; -0.000000e+00 + i -0.000000e+00 ; -5.860871e-03 + i -4.440051e-04 ; 1.100032e-03 + i 8.170688e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.924004e-03 + i 5.229158e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -1.905489e-02 + i -1.443550e-03 ; 6.916697e-03 + i 5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; -6.916697e-03 + i -5.239915e-04 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.905489e-02 + i 1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; 
-1.073852e-03 + i -8.135303e-05 ; -3.934185e-04 + i -2.980464e-05 ; 8.331875e-04 + i 6.149441e-05 ; -3.352242e-03 + i -2.539577e-04 ; -1.938225e-03 + i -1.468352e-04 ; 1.268932e-03 + i 9.450292e-05 ; -1.419894e-03 + i -1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; 9.316260e-04 + i 6.895132e-05 ; -5.860871e-03 + i -4.440051e-04 ; -0.000000e+00 + i -0.000000e+00 ; 1.100032e-03 + i 8.170688e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 4.488715e-03 + i 3.384251e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.924004e-03 + i 5.229158e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; 6.916697e-03 + i 5.239915e-04 ; -6.916697e-03 + i -5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; 1.905489e-02 + i 1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; 
-9.321616e-04 + i -7.224391e-05 ; -3.997400e-04 + i -3.028428e-05 ; -3.997400e-04 + i -3.028428e-05 ; -1.704519e-03 + i -1.307575e-04 ; -1.073852e-03 + i -8.135303e-05 ; -1.073852e-03 + i -8.135303e-05 ; -1.136744e-03 + i -8.774307e-05 ; -0.000000e+00 + i -0.000000e+00 ; -4.700456e-04 + i -3.561046e-05 ; -2.423840e-03 + i -1.852519e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; -1.136744e-03 + i -8.774307e-05 ; -4.700456e-04 + i -3.561046e-05 ; -0.000000e+00 + i -0.000000e+00 ; -2.423840e-03 + i -1.852519e-04 ; -1.419894e-03 + i -1.075683e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.400251e-03 + i -1.077062e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -3.553338e-03 + i -2.708204e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -2.278441e-05 + i -3.355318e-06 ; -6.916697e-03 + i -5.239915e-04 ; -6.916697e-03 + i -5.239915e-04 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -1.905489e-02 + i -1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 
-3.997400e-04 + i -3.028428e-05 ; 4.515034e-04 + i 3.258249e-05 ; -1.071820e-04 + i -8.120108e-06 ; -1.073852e-03 + i -8.135303e-05 ; 8.331875e-04 + i 6.149441e-05 ; -3.934185e-04 + i -2.980464e-05 ; -0.000000e+00 + i -0.000000e+00 ; 6.163112e-04 + i 4.506764e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.451821e-03 + i 1.083602e-04 ; -0.000000e+00 + i -0.000000e+00 ; -4.700456e-04 + i -3.561046e-05 ; 4.902782e-04 + i 3.551943e-05 ; -0.000000e+00 + i -0.000000e+00 ; -1.419894e-03 + i -1.075683e-04 ; 9.316260e-04 + i 6.895132e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 6.844960e-04 + i 5.023261e-05 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.755130e-03 + i 1.313376e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.916697e-03 + i -5.239915e-04 ; -2.278441e-05 + i -3.355318e-06 ; -6.916697e-03 + i -5.239915e-04 ; -0.000000e+00 + i -0.000000e+00 ; -6.379587e-03 + i -4.849309e-04 ; -1.905489e-02 + i -1.443550e-03 ; -0.000000e+00 + i -0.000000e+00 ; 1.267531e-02 + i 9.586191e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -1.905489e-02 + i -1.443550e-03 ; -6.379587e-03 + i -4.849309e-04 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; -7.188020e-02 + i -5.447090e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 3.588067e-02 + i 2.716598e-03 ; -0.000000e+00 + i -0.000000e+00 ; -0.000000e+00 + i -0.000000e+00 ; 1.150325e+00 + i 1.138660e-02 ; -0.000000e+00 + i -0.000000e+00 ; 
